date,country,energy_demand,outlier_flag,demand_z,demand_lag1,demand_lag7,demand_roll,demand_anomaly,daily_count,temperature_mean,temperature_max,precipitation,windspeed_max,is_bank_holiday,is_weekend,Amount of collisions happen each day,fires_z,collisions_z,Y_severity,Y_class
2020-02-28,England,1350.2,0,-1.333891342,-1.334936488,-1.115455877,-1.262423279,-0.071468063,1303.0,6.565,10.11,8.86,40.009,0,0,203,-0.3687882928066234,0.1686659592416123,0.4200375043477423,0
2020-02-29,England,1422.4,0,-1.082359595,-1.929972809,-1.183738734,-1.344591644,0.262232049,1284.0,5.101,7.67,1.2,34.304,0,1,186,-0.4498699488728399,-0.2444193093919835,0.3738045331299117,0
2020-03-01,England,1954.5,0,0.771380609,0.635163277,0.119906416,-0.053936163,0.825316772,1318.0,5.821,7.97,0.72,22.481,0,0,158,-0.3009609383690156,-0.9128491683256298,0.3251878467161106,0
2020-03-02,England,1547.3,0,-0.647230575,-0.565360824,-0.567799497,-0.34125171,-0.305978865,1206.0,5.716,8.88,0.44,35.167,0,0,213,-0.7823211759874673,0.4949803313701202,0.4118974613282782,0
2020-03-03,England,1473.3,0,-0.905033197,-1.135662029,-1.040205382,-1.313386578,0.408353381,1322.0,3.81,7.22,2.7,14.063,0,0,221,-0.2928564266754606,0.6522303977706192,0.4723833130800725,0
2020-03-04,England,1591.9,0,-0.491852238,-0.446214206,-0.803305676,-0.826149576,0.334297338,1294.0,7.051,10.36,0.2,17.669,0,0,198,-0.3953103718443371,0.0513772943504226,0.406583091273712,0
2020-03-05,England,1988.0,0,0.888088552,0.47421083,-0.244152692,-0.401969702,1.290058255,1167.0,9.966,13.47,1.22,10.203,0,1,228,-0.960041076550202,0.8073756351419483,0.4245072986992775,0
2020-03-06,England,1507.1,0,-0.787280107,-0.241017255,-1.01616703,-0.347622123,-0.439657985,1477.0,13.435,16.64,5.94,25.643,0,0,291,0.3601757148971538,2.191300619716886,0.6774560859784666,1
2020-03-07,England,1383.2,0,-1.218925308,-1.214396343,-1.427954461,-1.425665094,0.206739786,1237.0,14.582,17.98,4.6,32.723,0,0,168,-0.7831974049170978,-0.6918474173563008,0.3007693013521548,0
2020-03-08,England,1344.7,0,-1.353052348,-1.014773502,-1.473592493,-0.732036689,-0.621015659,1660.0,14.932,18.33,0.46,16.445,0,0,167,1.6964229220631,-0.6655294503096448,0.5351152913529407,0
2020-03-09,England,1771.4,0,0.133493311,0.142202859,-0.299197036,-0.286804593,0.420297904,1444.0,16.835,18.99,2.7,26.666,0,0,217,0.4718601146571033,0.6346615942433771,0.5422525125543752,0
2020-03-10,England,1234.4,0,-1.737317607,-2.19125925,-0.856956492,-1.231417288,-0.505900319,1593.0,11.935,13.05,25.78,27.092,0,1,163,1.3017848472261797,-0.8583815710966948,0.480166099778457,0
2020-03-11,England,1385.5,0,-1.210912524,-1.355491021,-1.473940874,-1.804853931,0.593941407,1354.0,5.532,10.07,0.02,13.061,0,0,198,-0.11825819522866,0.1001705562922732,0.4370572006236905,0
2020-03-12,England,1520.0,0,-0.74233884,-0.622843841,-0.787628489,-0.826796571,0.084457732,1225.0,3.069,4.62,6.98,22.115,0,0,184,-0.8495200434210185,-0.2640898352120627,0.3345904740409051,0
2020-03-13,England,1481.6,0,-0.876117497,-1.027315251,-0.827344028,-1.325828789,0.449711292,1396.0,7.917,11.23,2.36,26.015,0,0,183,0.1529482525800349,-0.2520938693032183,0.4294594498267505,0
2020-03-14,England,1432.5,0,-1.047173021,-1.848103058,-1.081662831,-1.275910637,0.228737616,1351.0,7.881,9.71,5.5,33.494,0,1,169,-0.1249920742747805,-0.5957200826495148,0.3713160703075563,0
2020-03-15,England,1461.9,0,-0.944748736,-1.063546971,-1.027315251,-1.19941592,0.254667185,1226.0,6.182,9.91,0.06,19.825,0,1,129,-0.8591420430031,-1.5992605842914718,0.2087646489538299,0
2020-03-16,England,1274.8,0,-1.596571311,-1.678441062,-1.848103058,-1.231566595,-0.365004716,1293.0,9.425,13.06,0.58,29.515,0,0,159,-0.4090390274124285,-0.7948644230878524,0.326120154378842,0
2020-03-17,England,1417.7,0,-1.098733545,-0.914439509,-1.063546971,-1.188566312,0.089832767,1234.0,8.592,11.66,5.7,28.478,0,0,144,-0.921445296465106,-1.1952572875879468,0.24073911407967,0
2020-03-18,England,1239.4,0,-1.719898511,-1.312640045,-1.678441062,-1.233855962,-0.486042549,1315.0,5.7,7.83,2.42,14.825,0,0,130,-0.1446994134654527,-1.4621660757577712,0.2884036077413857,0
2020-03-19,England,1506.1,0,-0.790763927,-0.78414467,-0.914439509,-1.236145329,0.445381402,1361.0,5.442,8.85,0.46,27.215,0,0,129,0.2583718060788989,-1.3828804326872368,0.3335155184981798,0
2020-03-20,England,1349.5,0,-1.336330016,-0.951367992,-1.312640045,-1.160397145,-0.17593287,1427.0,5.307,9.14,0.0,27.488,0,0,129,0.825459382031867,-1.3200718139804353,0.3924238582644396,0
2020-03-21,England,1243.0,0,-1.707356762,-1.615732316,-0.78414467,-1.159998994,-0.547357767,1576.0,5.08,9.98,0.0,20.241,0,1,108,1.976869877777274,-1.711496633930222,0.4634749772182561,0
2020-03-22,England,1473.0,0,-0.906078343,-0.824556973,-0.951367992,-1.296614476,0.390536134,1539.0,5.203,11.48,0.0,17.351,0,1,110,1.5324470871288425,-1.5323373437365613,0.4386775919743609,0
2020-03-23,England,1228.9,0,-1.756478613,-1.621306427,-1.615732316,-1.227336243,-0.52914237,1573.0,7.52,14.77,0.0,17.912,0,0,117,1.6835358179598907,-1.3289210992270517,0.4718395242659101,0
2020-03-24,England,1512.0,0,-0.770209393,-0.703668446,-0.824556973,-1.109433847,0.339224454,1434.0,7.173,13.97,0.0,14.592,0,0,67,0.5774930350238316,-1.8917794557273664,0.3157429480872128,0
2020-03-25,England,1337.1,0,-1.379529374,-1.091069143,-1.621306427,-1.069170851,-0.310358523,1673.0,5.571,12.49,0.0,15.374,0,0,65,2.167233972235024,-1.7269312012221572,0.4798328725904424,0
2020-03-26,England,1522.6,0,-0.73328091,-0.950671229,-0.703668446,-1.048367473,0.315086563,1571.0,5.36,11.38,0.0,20.881,0,0,68,1.3272866255829154,-1.5988172063079675,0.4132716327617571,0
2020-03-27,England,1472.5,0,-0.907820252,-0.855911346,-1.091069143,-1.06016269,0.152342437,1529.0,5.792,9.84,0.0,32.818,0,0,68,0.9668385647173188,-1.492638257468743,0.3894987591860144,0
2020-03-28,England,1484.4,0,-0.866362804,-1.633151412,-0.950671229,-1.024876578,0.158513774,1312.0,3.865,6.87,0.06,36.107,0,1,35,-0.5415839948686736,-1.3859243010367155,0.2584222570571475,0
2020-03-29,England,1553.5,0,-0.625630896,-1.003625281,-0.855911346,-1.104307656,0.47867676,1332.0,4.275,7.747,0.193,30.62,0,1,36,-0.4105390404239311,-1.2889138278301029,0.2797538637311869,0
2020-03-30,England,1373.9,0,-1.251324827,-1.02522496,-1.633151412,-1.0558328,-0.195492027,1235.0,4.918,8.59,0.26,24.704,0,0,38,-1.0653635589457773,-1.2016098776991773,0.2266861072654482,0
2020-03-31,England,1514.0,0,-0.763241755,-0.667088345,-1.003625281,-0.924791429,0.161549674,1309.0,5.814,8.63,0.02,18.766,0,0,65,-0.5511883394742049,-1.1306784730522037,0.2814063218872777,0
2020-04-01,England,2060.8,0,1.141710591,0.02270786,-0.676494656,0.254929295,0.886781296,1354.0,6.534,8.66,0.0,18.86,0,1,51,-0.2823088163098208,-1.0591420391955184,0.3132441374070893,0
2020-04-02,England,1792.7,0,0.20769866,0.197943966,0.016436985,-0.232705858,0.440404517,1325.0,3.853,7.69,0.0,12.054,0,0,58,-0.4890728846549489,-0.9956280591739732,0.2998511641292927,0
2020-04-03,England,1298.2,0,-1.515049941,-0.970180616,-1.859251279,-1.233905731,-0.281144211,1354.0,3.742,6.25,3.82,23.91,0,0,53,-0.2995493610734444,-0.9316636773048904,0.3235594610941,0
2020-04-04,England,1577.2,0,-0.543064381,-1.200112684,-0.627372806,-0.706156889,0.163092508,1413.0,8.245,13.17,0.14,22.269,0,1,53,0.0672063914093908,-0.8799982440938302,0.3626910032373145,0
2020-04-05,England,1740.6,0,0.026191679,0.34739981,-0.655591741,0.083824002,-0.057632324,1088.0,10.882,14.5,0.26,22.487,0,0,49,-2.02390044337904,-0.91637931425665,0.1637355806555453,0
2020-04-06,England,1672.8,0,-0.210011264,-0.308603348,0.092384244,-0.258187507,0.048176243,1353.0,11.273,14.17,1.58,21.23,0,0,66,-0.3024628327418518,-0.8566380095262784,0.3303068252514424,0
2020-04-07,England,1415.5,0,-1.106397947,-1.81221972,-1.360019986,-1.341904126,0.235506179,1321.0,16.842,18.74,2.74,28.488,0,1,72,-0.479614726017795,-0.7997778583315724,0.3190604871831667,0
2020-04-08,England,1558.8,0,-0.607166654,-0.715861814,-0.654546595,-0.7086951,0.101528446,1560.0,14.987,20.2,0.8,28.585,0,0,62,1.273032758005248,-0.7709841930934038,0.4856547126081112,0
2020-04-09,England,1793.5,0,0.210485715,0.1606671,-0.069264968,-0.054234776,0.264720491,1433.0,14.012,16.24,0.66,22.507,0,0,77,0.3877984858907167,-0.7175064947949981,0.407875044464177,0
2020-04-10,England,1219.6,0,-1.788878131,-1.605629241,-1.218576926,-1.607321381,-0.18155675,1441.0,10.496,12.89,19.16,27.628,0,1,69,0.4260776932118947,-0.6838945857570722,0.4145996704738675,0
2020-04-11,England,1115.4,0,-2.151892093,-1.623745101,-2.082215709,-1.700837043,-0.45105505,1851.0,6.312,9.76,0.0,11.471,0,0,71,2.927768113911233,-0.6467795207688588,0.6520197983203928,1
2020-04-12,England,1526.8,0,-0.718648869,-0.613785911,-0.751745151,-0.810671465,0.092022596,1318.0,3.312,5.98,3.36,19.901,0,0,55,-0.562122318283426,-0.6196441385653747,0.3281990432558259,0
2020-04-13,England,1553.3,0,-0.62632766,-0.741990458,-0.769164248,-0.011732182,-0.614595478,1360.0,7.153,9.76,0.42,31.315,0,0,53,-0.2892158085406046,-0.5895043945015479,0.3565401403975661,0
2020-04-14,England,1722.5,0,-0.036865449,0.01922404,0.324406604,-0.066179299,0.02931385,1378.0,6.075,11.68,0.0,11.256,0,0,89,-0.2094548981460402,-0.4455306180939464,0.3774700300388399,0
2020-04-15,England,1557.2,0,-0.612740765,-0.032336484,-0.741990458,-0.182240248,-0.430500517,1506.0,8.908,16.22,0.0,12.14,0,0,88,0.6048415147347544,-0.4570691307900391,0.4525399555997048,0
2020-04-16,England,1705.9,0,-0.094696848,-0.100270959,0.01922404,-0.212897857,0.118201009,1489.0,11.003,18.49,0.02,18.625,0,0,75,0.4434932140696716,-0.4781688803202478,0.4354771394082838,0
2020-04-17,England,1789.1,0,0.195156911,0.159273573,-0.032336484,-0.212499706,0.407656617,1285.0,9.432,12.96,3.08,24.024,0,0,64,-0.952999618045471,-0.4289682247331819,0.3094865638074143,0
2020-04-18,England,1797.2,0,0.223375846,-0.672662455,-0.100270959,-0.165069996,0.388445842,1171.0,8.089,11.33,3.12,18.923,0,1,57,-1.6167812219809272,-0.3795796836120385,0.2520336018718065,0
2020-04-19,England,2021.2,0,1.00375135,0.887043406,0.159273573,0.119757109,0.883994241,1285.0,9.726,15.35,0.0,21.632,0,1,56,-0.8276665711241395,-0.3374849926166703,0.3297668577305186,0
2020-04-20,England,1696.4,0,-0.12779313,0.015740221,-0.672662455,0.416578506,-0.544371637,1427.0,9.647,15.14,0.0,30.143,0,0,68,0.1271532339212364,-0.2756938287660426,0.4248390657832691,0
2020-04-21,England,1848.4,0,0.40174739,0.849069777,0.887043406,0.592909527,-0.191162137,1383.0,11.156,16.28,0.0,28.317,0,0,81,-0.1310891839713381,-0.2009818193850566,0.4076798064969703,0
2020-04-22,England,1677.8,0,-0.192592168,0.087506897,0.015740221,0.295092753,-0.487684921,1427.0,11.747,18.4,0.0,21.276,0,0,103,0.2008845132449132,5.244548032306241,0.9482386958291528,1
2020-04-23,England,1957.4,0,0.781483684,0.240098179,0.849069777,0.128416888,0.653066796,1453.0,12.385,19.59,0.0,15.308,0,0,93,0.3742776859370716,1.6742635151790453,0.6303979691319578,1
2020-04-24,England,1733.0,0,-0.000285347,0.38537344,0.087506897,0.206852589,-0.207137937,1569.0,12.382,19.0,0.02,13.805,0,0,91,1.239900676299596,0.9676584766550572,0.6452334396556599,1
2020-04-25,England,1922.3,0,0.65920163,-0.481749162,0.240098179,0.165245834,0.493955796,1609.0,11.438,16.79,0.0,11.853,0,1,96,1.496484300176763,2.239295332863964,0.7882094791276586,1
2020-04-26,England,1938.8,0,0.716684647,0.67557558,0.38537344,0.216109595,0.500575052,1526.0,12.508,18.26,0.12,15.272,0,1,85,0.914299502271658,-0.3667811321070282,0.4899269972316693,0
2020-04-27,England,1774.0,0,0.142551241,0.269013878,-0.481749162,0.523282912,-0.380731671,1484.0,11.105,15.48,0.88,16.81,0,0,76,0.5786542619774642,-0.3667811321070282,0.4585388835951557,0
2020-04-28,England,1888.4,0,0.541100159,0.50870064,0.67557558,0.573350371,-0.032250212,1149.0,8.255,10.18,8.96,17.714,0,0,87,-1.6558003471503884,-0.3667811321070282,0.2495822032457996,0
2020-04-29,England,1576.4,0,-0.545851436,0.105971139,0.269013878,0.37845557,-0.924307006,950.0,8.436,11.93,4.6,24.678,0,0,62,-1.8571235551371763,-0.3667811321070282,0.2307553141041034,0
2020-04-30,England,1529.2,0,-0.710287703,-0.207920972,0.50870064,0.060681489,-0.770969192,981.0,8.481,11.78,7.16,28.403,0,0,83,-1.7227614101462254,-0.3667811321070282,0.2433202897662792,0
2020-05-01,England,2043.4,0,1.081092137,0.977971088,0.635163277,0.713648747,0.367443389,1362.0,7.011,8.74,1.8,29.711,0,1,106,-0.137939774061086,3.621126351542977,0.7646569109029352,1
2020-05-02,England,1471.5,0,-0.911304071,0.266226823,-0.565360824,-0.012727559,-0.898576513,1397.0,2.745,7.82,0.0,11.13,0,0,90,0.0611757822349958,0.2122052211909856,0.464319689791382,0
2020-05-03,England,1452.7,0,-0.976799873,-0.81306037,-1.135662029,-1.124364501,0.147564628,1453.0,3.232,8.15,0.18,14.481,0,0,59,0.3828464899312255,-0.4244104423819712,0.4348356550792708,0
2020-05-04,England,1557.0,0,-0.613437529,-0.643398374,-0.446214206,-0.725666276,0.112228748,1624.0,11.98,17.96,0.0,26.121,0,1,80,1.3394648048988962,-0.4244104423819712,0.5242945264479135,0
2020-05-05,England,1975.6,0,0.844889194,0.414289139,0.47421083,0.509895092,0.334994102,1127.0,9.32,13.4,0.1,25.881,0,0,100,-1.6162745971711583,2.070418303655871,0.481316445652783,0
2020-05-06,England,1670.7,0,-0.217327284,-0.301984091,-0.241017255,-0.44820496,0.230877676,1424.0,11.058,13.78,2.68,31.021,0,0,110,0.1400040158623536,3.1376955487167053,0.7454165503618979,1
2020-05-07,England,1462.1,0,-0.944051972,-0.946142264,-1.214396343,-1.249981068,0.305929096,1454.0,15.569,17.4,2.08,37.294,0,1,115,0.293267783747611,3.0869743371413634,0.755003366068678,1
2020-05-08,England,1474.0,0,-0.902594523,-0.593231377,-1.014773502,-0.761649152,-0.140945372,1567.0,18.668,22.01,3.6,30.145,0,0,101,0.9664028598966988,1.1907586460597863,0.6405315837318487,1
2020-05-09,England,1777.3,0,0.154047844,-0.627721188,0.142202859,-0.061451259,0.215499103,1492.0,12.932,15.65,0.56,21.374,0,1,100,0.5046360698616633,0.997186398815174,0.5792374215128931,1
2020-05-10,England,1096.7,0,-2.217039513,-2.213207312,-2.19125925,-1.890307039,-0.326732473,1298.0,11.552,14.98,4.46,25.137,0,0,69,-0.6172411412695356,-0.6300215323058208,0.3220735988404902,0
2020-05-11,England,1328.4,0,-1.409838601,-1.538739912,-1.355491021,-1.626482387,0.216643786,3081.0,6.279,10.21,0.0,15.586,0,0,83,4.269225929687464,-0.6300215323058208,0.7790351918898804,1
2020-05-12,England,1657.2,0,-0.264358844,-1.231118675,-0.622843841,-0.836202883,0.571844039,1326.0,2.912,4.79,2.66,12.495,0,1,109,-0.3946585841588547,1.908839989324059,0.5804386057148321,1
2020-05-13,England,1834.2,0,0.352277157,1.176200401,-0.212449937,0.72390113,-0.371623972,1289.0,7.53,10.2,0.08,21.68,0,0,98,-0.5325724885205854,0.5736154303169162,0.4426104332252633,0
2020-05-14,England,2025.2,0,1.017686627,0.797857635,1.183516422,0.904412734,0.113273893,1370.0,7.481,12.68,0.0,17.501,0,0,123,-0.2053085160987716,2.8615822150250665,0.6872896903971517,1
2020-05-15,England,1828.8,0,0.333464533,0.459927171,1.176200401,0.679805932,-0.346341399,1581.0,9.729,14.77,0.0,18.363,0,0,144,0.630843283245325,3.55638847055523,0.830492991858178,1
2020-05-16,England,1914.8,0,0.633072986,-0.169250579,0.797857635,0.393286686,0.2397863,1531.0,10.414,14.29,0.08,20.026,0,1,109,0.4241234213108588,0.8958701822607188,0.5622285115656684,1
2020-05-17,England,1831.6,0,0.343219227,0.418469722,0.459927171,0.284641296,0.058577932,1459.0,12.242,16.89,0.2,21.522,0,1,98,0.1137363336157543,0.057147426328056,0.4547268572657432,0
2020-05-18,England,1502.9,0,-0.801912148,-0.434020839,-0.169250579,0.242138701,-1.044050849,1542.0,13.445,17.71,0.42,21.196,0,0,126,0.4043817666871622,1.9270511551564136,0.6568653950456741,1
2020-05-19,England,1775.3,0,0.147080206,0.212924389,0.418469722,0.010912643,0.136167562,1600.0,15.18,19.88,0.26,19.723,0,0,138,0.5991668568289563,2.3919799111080806,0.7185821928646581,1
2020-05-20,England,1535.6,0,-0.68799126,-0.028852665,-0.434020839,-0.102659863,-0.585331397,1764.0,17.33,24.54,0.0,14.841,0,0,161,1.193016387361571,3.0545496652547395,0.8361101911768711,1
2020-05-21,England,1712.2,0,-0.072748787,-0.069264968,0.212924389,-0.166164911,0.093416124,1890.0,16.714,21.67,0.64,17.481,0,0,133,1.5588377595883849,1.4660610143151478,0.7216923967907298,1
2020-05-22,England,1793.2,0,0.209440569,0.265181677,-0.028852665,-0.208368892,0.417809461,1836.0,15.764,18.44,2.28,38.479,0,0,144,1.263999228105841,1.8357481619734,0.7287103427311403,1
2020-05-23,England,1704.7,0,-0.098877431,-0.75871279,-0.069264968,-0.195478761,0.09660133,1689.0,12.83,15.55,0.82,38.856,0,1,114,0.6839122815535568,0.3696074228112077,0.5372827827285629,0
2020-05-24,England,1724.2,0,-0.030942956,0.095171299,0.265181677,-0.155663684,0.124720728,1650.0,14.01,17.56,0.36,30.391,0,1,133,0.5283243065729838,1.194655361663662,0.5999289412693336,1
2020-05-25,England,1512.2,0,-0.769512629,-0.806789495,-0.75871279,-0.201202178,-0.568310451,1964.0,15.162,21.8,0.0,16.854,1,0,142,1.5668890447220745,1.492621374572072,0.7249304540284929,1
2020-05-26,England,1721.6,0,-0.040000886,0.250549636,0.095171299,-0.179204348,0.139203462,1704.0,16.182,21.38,0.2,14.994,0,0,144,0.6286990778140411,1.4657302617704184,0.6346788409119597,1
2020-05-27,England,1532.8,0,-0.697745954,-0.251120331,-0.806789495,-0.277846201,-0.419899753,1800.0,16.475,22.03,0.0,17.477,0,0,151,0.9130905690646124,1.6346835605273304,0.6770821344529228,1
2020-05-28,England,1804.2,0,0.247762581,0.193066619,0.250549636,-0.235592451,0.483355031,1917.0,16.408,21.88,0.0,14.59,0,0,170,1.2324771244907278,2.181290905981797,0.758093434787872,1
2020-05-29,England,1700.3,0,-0.114206235,0.049184886,-0.251120331,-0.189606037,0.075399802,2091.0,16.625,22.53,0.0,17.32,0,0,158,1.7051571378114323,1.5678129086400885,0.7448960363207959,1
2020-05-30,England,1601.3,0,-0.459104338,-1.214744725,0.193066619,-0.213495083,-0.245609255,2240.0,16.235,22.76,0.0,19.767,0,1,173,2.030688690498481,1.957755159363104,0.8118235312205767,1
2020-05-31,England,1662.6,0,-0.24554622,0.000759799,0.049184886,-0.363050465,0.117504245,2180.0,17.115,23.15,0.0,21.48,0,1,169,1.674652343111265,1.650696558084462,0.7497984139967936,1
2020-06-01,England,1779.5,0,0.161712246,0.20595675,0.02270786,0.807313715,-0.645601469,1329.0,8.864,12.64,1.18,31.501,0,0,161,-1.040681681856338,1.2718378773728254,0.4604238086667152,0
2020-06-02,England,1579.9,0,-0.533658069,-0.543412763,0.197943966,-0.19766859,-0.335989479,1495.0,4.027,8.84,0.12,25.214,0,0,158,-0.5177487305916618,1.093789417638666,0.4926670653103637,0
2020-06-03,England,1477.1,0,-0.891794684,-0.80400244,-0.970180616,-1.085395494,0.193600811,1522.0,7.285,11.98,0.44,32.418,0,0,108,-0.4194126481146718,-0.7847987297912453,0.3260918599079154,0
2020-06-04,England,1437.8,0,-1.028708779,-1.408793455,-1.200112684,-0.850287466,-0.178421313,1470.0,11.482,14.23,1.88,25.003,0,0,127,-0.6502093818509123,-0.1040685537477168,0.3682016413599641,0
2020-06-05,England,1674.6,0,-0.203740389,0.841405375,0.34739981,0.581661768,-0.785402157,1333.0,9.78,15.97,0.0,13.886,0,0,161,-1.0858699387852837,1.1264249953191443,0.4425923556162884,0
2020-06-06,England,1544.1,0,-0.658378797,-0.985509421,-0.308603348,-0.490110329,-0.168268468,1411.0,10.606,14.26,4.42,33.735,0,1,121,-0.8207516852324029,-0.4050235318840654,0.3240942262645244,0
2020-06-07,England,1227.8,0,-1.760310814,-1.59831322,-1.81221972,-1.20588587,-0.554424943,1455.0,14.026,17.22,0.88,29.168,0,0,110,-0.6597760913264392,-0.8469277639850258,0.2978009555020415,0
2020-06-08,England,1667.7,0,-0.227778742,-0.154618538,-0.715861814,-0.656288505,0.428509763,1729.0,19.611,23.55,0.34,17.91,0,0,99,0.2105791882322829,-1.2689188032810104,0.3397090415817819,0
2020-06-09,England,1786.4,0,0.185750599,0.152305934,0.1606671,-0.059460505,0.245211104,1529.0,13.436,17.1,1.1,13.169,0,1,120,-0.481704352530627,-0.5271404221321018,0.344374552244468,0
2020-06-10,England,1216.6,0,-1.799329589,-1.711537345,-1.605629241,-1.997509133,0.198179544,1275.0,11.367,13.93,5.5,26.182,0,0,126,-1.349913663893659,-0.3583605495463305,0.2789752999805163,0
2020-06-11,England,1278.7,0,-1.582984416,-1.409838601,-1.623745101,-1.670079896,0.08709548,1882.0,7.503,12.53,0.0,12.172,0,0,132,0.8820835123838955,-0.1343592954253857,0.5086609774469253,0
2020-06-12,England,1602.1,0,-0.456317282,-0.535399978,-0.613785911,-0.696850114,0.240532832,1287.0,2.145,3.53,0.04,10.278,0,1,130,-1.3882061524232638,-0.2837690926670744,0.2823735419392523,0
2020-06-13,England,1414.9,0,-1.108488239,-1.329362377,-0.525645285,-0.798677173,-0.309811066,1580.0,16.459,20.87,2.24,21.183,0,1,154,-0.3027518872551275,0.7812330493191548,0.4835281387991153,0
2020-06-14,England,1618.3,0,-0.399879411,-0.465723594,-0.593579759,-0.868303789,0.468424378,1522.0,16.126,20.56,3.58,16.732,0,1,118,-0.5190268922958124,-0.8369522337667603,0.3118965874651673,0
2020-06-15,England,1272.4,0,-1.604932477,-1.28093729,-1.329362377,-0.814503666,-0.790428811,1530.0,16.539,21.06,5.08,9.439,0,0,150,-0.4878484111611205,0.579583336203713,0.4473512290330213,0
2020-06-16,England,1432.4,0,-1.047521403,-1.126255717,-0.465723594,-0.929818082,-0.117703321,1550.0,16.393,20.54,7.88,10.924,0,0,150,-0.4251457352946592,0.5295036194943175,0.4485291788740148,0
2020-06-17,England,1365.4,0,-1.28093729,-0.745125895,-1.28093729,-1.141534753,-0.139402537,1593.0,16.104,20.44,4.62,11.632,0,0,135,-0.2645161408179587,-0.2340134989005753,0.3921116576152621,0
2020-06-18,England,1419.4,0,-1.092811052,-0.958684013,-1.126255717,-1.106447716,0.013636664,1321.0,13.882,15.43,22.12,17.966,0,0,164,-1.257239040332066,1.1488604783735774,0.4286658357944489,0
2020-06-19,England,1401.0,0,-1.156913326,-1.11232044,-0.745125895,-1.104855113,-0.052058213,1281.0,14.098,16.75,5.64,25.248,0,0,177,-1.3105764152935502,1.6970461430896575,0.4749692576295021,0
2020-06-20,England,1177.9,0,-1.934153393,-2.010100651,-0.958684013,-1.306319401,-0.627833991,1406.0,15.368,19.42,1.38,21.885,0,1,187,-0.7921119657369771,1.943805827297208,0.5465420565728941,1
2020-06-21,England,1357.8,0,-1.307414316,-0.891446302,-1.11232044,-1.431288973,0.123874657,1298.0,15.35,18.2,6.6,27.016,0,1,119,-1.114756385812142,-0.9963970708646444,0.2412679543504708,0
2020-06-22,England,1178.6,0,-1.931714719,-1.765188161,-2.010100651,-1.475881859,-0.45583286,1444.0,15.398,20.97,0.04,23.088,0,0,168,-0.5458542179760738,1.0525386356504185,0.4861791067403431,0
2020-06-23,England,1439.2,0,-1.023831432,-0.794247746,-0.891446302,-1.335434176,0.311602744,1602.0,18.7,24.16,0.0,17.569,0,0,190,0.039123774523357,1.8179797522860413,0.6125026946048617,1
2020-06-24,England,1223.9,0,-1.773897709,-0.929768313,-1.765188161,-1.283823883,-0.490073826,1853.0,21.44,27.91,0.0,15.951,0,0,197,0.989720220769102,1.8962893099348728,0.7087255051130238,1
2020-06-25,England,1491.0,0,-0.843369597,-0.806789495,-0.794247746,-1.186227176,0.342857579,2005.0,22.327,28.16,0.0,17.764,0,0,238,1.4648341956846245,2.8309323863914213,0.840606556255844,1
2020-06-26,England,1483.4,0,-0.869846623,-0.598108724,-0.929768313,-1.043241282,0.173394659,1833.0,20.201,25.02,2.24,18.274,0,0,194,0.8396467352200102,1.3150938731104946,0.640311387508358,1
2020-06-27,England,1395.0,0,-1.177816241,-1.815006775,-0.806789495,-1.004670426,-0.173145815,1378.0,15.74,18.81,10.64,31.786,0,1,142,-0.7372018434521357,-0.2901860200402644,0.3426522893358594,0
2020-06-28,England,1410.1,0,-1.125210571,-0.786234962,-0.598108724,-1.084449886,-0.040760685,1360.0,13.551,15.94,3.22,35.531,0,1,135,-0.7545770372770071,-0.4851479115245397,0.3227857140377483,0
2020-06-29,England,1229.9,0,-1.752994793,-1.874580084,-1.815006775,-1.254659339,-0.498335454,1302.0,13.571,15.71,3.48,38.251,0,0,136,-0.9705080820798052,-0.4174148937351227,0.3089302408439482,0
2020-06-30,England,1461.0,0,-0.947884173,-0.72422298,-0.786234962,-1.197674011,0.249789838,1329.0,14.5,17.11,1.54,21.436,0,0,139,-0.8542532195494225,-0.2925338008775938,0.3314864716082091,0
2020-07-01,England,1954.4,0,0.771032227,0.681149691,0.977971088,0.660197007,0.11083522,1386.0,9.176,12.15,2.66,28.385,0,0,139,-0.5778881142114576,-0.2696644054622495,0.3594707475429531,0
2020-07-02,England,1486.5,0,-0.859046783,-0.74233884,0.266226823,-0.598258031,-0.260788753,1457.0,7.867,9.86,0.74,35.212,0,0,147,-0.207171240433351,-0.0031914252209816,0.4190713081804338,0
2020-07-03,England,1504.9,0,-0.79494451,-1.757523758,-0.81306037,-1.094353887,0.299409377,1483.0,8.372,10.2,5.54,36.35,0,1,173,-0.0673058106553546,0.7710771699840799,0.5045958126395258,0
2020-07-04,England,1671.3,0,-0.215236993,-0.243455928,-0.643398374,-0.700632547,0.485395554,1496.0,9.67,16.33,0.0,14.955,0,0,172,-0.0051264458257008,0.690438690704323,0.5028655765199317,0
2020-07-05,England,1894.9,0,0.563744983,0.566183657,0.414289139,0.433947833,0.12979715,1418.0,12.98,19.97,0.02,12.423,0,0,133,-0.4235434832983182,-0.5455303024945775,0.3480928493760181,0
2020-07-06,England,1471.9,0,-0.909910544,-0.622147077,-0.301984091,-0.571482392,-0.338428152,1266.0,11.862,15.49,2.72,17.578,0,1,185,-1.1607818415060231,1.0653626944158792,0.4298735842676442,0
