date,country,energy_demand,outlier_flag,demand_z,demand_lag1,demand_lag7,demand_roll,demand_anomaly,daily_count,temperature_mean,temperature_max,precipitation,windspeed_max,is_bank_holiday,is_weekend,Amount of collisions happen each day
14/12/2012,Wales,24457.4,0,-0.719742615,-0.627647149,-1.251435649,-0.540154211,-0.179588404,42.58,7.776,8.945,3.233,26.006,0,0,12
15/12/2012,England,29152.4,0,0.33434859,-0.719742615,-0.519184644,-0.464198064,0.798546654,1299,5.142,7.414,0.280,15.255,0,1,230
15/12/2012,Scotland,30019.9,0,0.529114111,0.33434859,-0.473563487,-0.342264744,0.871378856,53,5.400,6.451,0.000,15.427,0,1,12
15/12/2012,Wales,29533.4,0,0.41988826,0.529114111,-0.397094165,-0.199025088,0.618913348,42.58,7.362,8.395,2.900,23.330,0,1,11
16/12/2012,England,29369,0,0.382978229,0.41988826,-0.14054251,-0.082313313,0.465291542,1296,5.696,7.224,3.180,17.771,0,1,187
16/12/2012,Scotland,28701.2,0,0.233048068,0.382978229,-0.371611875,-0.007524635,0.240572704,56,4.420,5.613,0.900,12.670,0,1,14
16/12/2012,Wales,24584.9,0,-0.691117135,0.233048068,-0.627647149,0.078855357,-0.769972492,42.58,7.520,8.695,6.000,25.336,0,1,8
17/12/2012,England,25120.8,0,-0.570800313,-0.691117135,-0.719742615,0.069788216,-0.640588529,1243,4.870,6.854,0.020,14.795,0,0,300
17/12/2012,Scotland,28620.6,0,0.214952275,-0.570800313,0.33434859,0.091065687,0.123886587,70,3.690,5.376,0.000,10.489,0,0,17
17/12/2012,Wales,28118.2,0,0.102156658,0.214952275,0.529114111,0.074009071,0.028147587,42.58,5.914,7.612,0.000,17.539,0,0,11
18/12/2012,England,27856.8,0,0.043468811,0.102156658,0.41988826,0.013015149,0.030453662,1253,4.895,5.914,4.680,25.441,0,0,296
18/12/2012,Scotland,28099.9,0,0.098048059,0.043468811,0.382978229,-0.040759058,0.138807118,49,4.773,5.663,3.125,25.895,0,0,23
18/12/2012,Wales,27878,0,0.048228498,0.098048059,0.233048068,-0.081463368,0.129691867,42.58,6.645,7.828,7.433,29.819,0,0,9
19/12/2012,England,25183.6,0,-0.556700861,0.048228498,-0.691117135,-0.107866164,-0.448834697,1218,6.658,7.854,23.100,25.347,0,0,316
19/12/2012,Scotland,24584.2,0,-0.691274294,-0.556700861,-0.570800313,-0.088663839,-0.602610455,46,5.003,5.476,18.325,29.839,0,0,14
19/12/2012,Wales,27562.8,0,-0.022538178,-0.691274294,0.214952275,-0.105874408,0.083336229,42.58,8.565,10.562,24.600,21.767,0,0,19
20/12/2012,England,27589.1,0,-0.016633472,-0.022538178,0.102156658,-0.139801615,0.123168144,1544,6.373,7.864,2.440,16.300,0,0,327
20/12/2012,Scotland,27729.3,0,0.014843331,-0.016633472,0.043468811,-0.156771634,0.171614965,53,4.424,4.863,10.900,24.078,0,0,26
20/12/2012,Wales,28768.9,0,0.248247637,0.014843331,0.098048059,-0.160860988,0.409108625,42.58,8.026,9.295,0.100,16.117,0,0,22
21/12/2012,England,28935.7,0,0.2856965,0.248247637,0.048228498,-0.139403906,0.425100406,1353,8.356,11.904,16.640,25.049,0,0,311
21/12/2012,Scotland,25347.7,0,-0.519858185,0.2856965,-0.556700861,-0.105479905,-0.414378279,56,5.194,6.338,13.525,27.899,0,0,27
21/12/2012,Wales,24906.4,0,-0.618936023,-0.519858185,-0.691274294,-0.100216666,-0.518719357,42.58,10.437,12.145,30.733,29.129,0,0,12
22/12/2012,England,29065.9,0,0.314928167,-0.618936023,-0.022538178,-0.089882627,0.404810794,1844,9.682,12.504,2.020,32.283,0,1,233
22/12/2012,Scotland,30925.5,0,0.732433599,0.314928167,-0.016633472,-0.041673149,0.774106749,48,7.195,8.838,12.475,38.017,0,1,25
22/12/2012,Wales,32145.9,0,1.006429959,0.732433599,0.014843331,0.065336432,0.941093526,42.58,9.693,12.295,3.333,33.175,0,1,13
23/12/2012,England,32687.6,0,1.128048959,1.006429959,0.248247637,0.206991665,0.921057294,1434,6.705,7.954,7.440,21.818,0,1,161
23/12/2012,Scotland,31905.5,0,0.952456897,1.128048959,0.2856965,0.332677568,0.619779329,48,6.063,6.851,3.525,23.068,0,1,11
23/12/2012,Wales,28102.8,0,0.098699149,0.952456897,-0.519858185,0.427929053,-0.329229905,42.58,7.705,8.645,7.633,19.668,0,1,7
24/12/2012,England,27435.7,0,-0.051073853,0.098699149,-0.618936023,0.516294387,-0.56736824,1218,6.259,7.674,1.620,22.006,0,0,199
24/12/2012,Scotland,31221.3,0,0.798844713,-0.051073853,0.314928167,0.597417554,0.201427159,48,4.324,5.726,0.925,20.241,0,0,14
24/12/2012,Wales,31970.2,0,0.966982925,0.798844713,0.732433599,0.666548489,0.300434436,42.58,7.249,8.078,2.667,23.642,0,0,11
25/12/2012,England,29894.4,0,0.500937659,0.966982925,1.006429959,0.700055535,-0.199117877,1311,6.280,8.564,4.740,30.724,1,0,84
25/12/2012,Scotland,28731.8,0,0.239918183,0.500937659,1.128048959,0.62784235,-0.387924166,34,3.211,4.763,5.125,19.850,1,0,16
25/12/2012,Wales,28436.6,0,0.173641778,0.239918183,0.952456897,0.500966525,-0.327324747,42.58,8.011,9.645,9.767,33.818,1,0,7
26/12/2012,England,27133.2,0,-0.118989208,0.173641778,0.098699149,0.389707222,-0.508696429,1060,5.475,7.044,3.280,28.288,1,0,137
26/12/2012,Scotland,25062.5,0,-0.583889455,-0.118989208,-0.051073853,0.358608885,-0.94249834,39,1.390,2.363,2.300,22.772,1,0,6
26/12/2012,Wales,29144.1,0,0.332485128,-0.583889455,0.798844713,0.282492371,0.049992757,42.58,7.176,8.078,7.300,30.963,1,0,8
27/12/2012,England,31656.1,0,0.896463213,0.332485128,0.966982925,0.215869573,0.68059364,1238,8.147,11.264,2.680,32.403,0,0,188
27/12/2012,Scotland,31671.3,0,0.899875819,0.896463213,0.500937659,0.205795328,0.694080491,72,6.955,10.726,8.625,37.626,0,0,13
27/12/2012,Wales,29816.7,0,0.483492954,0.899875819,0.239918183,0.262786494,0.22070646,42.58,9.883,11.478,5.900,35.952,0,0,11
28/12/2012,England,28027.5,0,0.081793277,0.483492954,0.173641778,0.29758289,-0.215789613,1092,9.094,11.454,7.740,36.893,0,0,138
28/12/2012,Scotland,25461.3,0,-0.494353443,0.081793277,-0.118989208,0.284461675,-0.778815119,50,7.441,11.301,1.200,39.570,0,0,11
28/12/2012,Wales,25793.2,0,-0.41983739,-0.494353443,-0.583889455,0.230838213,-0.650675603,42.58,8.782,11.362,25.100,39.499,0,0,5
29/12/2012,England,31089.5,0,0.769253825,-0.41983739,0.332485128,0.254274222,0.514979602,1137,6.072,9.234,3.440,33.631,0,1,126
29/12/2012,Scotland,31869.7,0,0.944419311,0.769253825,0.896463213,0.316669751,0.62774956,47,4.022,6.488,4.200,33.260,0,1,11
29/12/2012,Wales,31165.9,0,0.786406661,0.944419311,0.899875819,0.323520622,0.462886039,42.58,7.599,9.862,4.333,35.343,0,1,6
30/12/2012,England,31354.4,0,0.828727469,0.786406661,0.483492954,0.307310742,0.521416727,1036,9.251,10.174,6.520,36.575,0,1,131
30/12/2012,Scotland,32656.2,0,1.120999233,0.828727469,0.081793277,0.356629959,0.764369274,46,6.473,8.988,7.050,34.380,0,1,15
30/12/2012,Wales,29278.5,0,0.362659751,1.120999233,-0.494353443,0.505087952,-0.142428201,42.58,9.545,10.262,15.900,37.550,0,1,2
31/12/2012,England,28691.7,0,0.230915189,0.362659751,-0.41983739,0.627518409,-0.396603219,1112,5.019,6.864,0.300,22.977,0,0,149
31/12/2012,Scotland,31296.9,0,0.815817939,0.230915189,0.769253825,0.720483063,0.095334876,48,4.185,6.076,0.275,23.455,0,0,11
31/12/2012,Wales,30390,0,0.612206583,0.815817939,0.944419311,0.727135079,-0.114928496,42.58,6.044,6.945,0.467,24.003,0,0,14
01/01/2013,England,30540.1,0,0.64590607,0.612206583,0.786406661,0.679676118,-0.033770048,1338,6.945,10.214,0.520,20.699,1,0,161
01/01/2013,Scotland,29781.9,0,0.475679882,0.64590607,0.828727469,0.659604605,-0.183924723,65,7.139,10.651,3.625,26.554,1,0,20
01/01/2013,Wales,28520.1,0,0.192388661,0.475679882,1.120999233,0.609169235,-0.416780574,43.61,8.441,10.262,0.067,20.436,1,0,6
02/01/2013,England,25494,0,-0.48701185,0.192388661,0.362659751,0.476510582,-0.963522432,1135,10.257,11.094,0.520,21.188,0,0,270
02/01/2013,Scotland,26381.6,0,-0.287733606,-0.48701185,0.230915189,0.355128925,-0.642862531,52,9.630,10.613,0.325,29.328,0,0,27
02/01/2013,Wales,27062.9,0,-0.134772512,-0.287733606,0.815817939,0.28103624,-0.415808751,43.61,9.908,10.378,0.200,19.879,0,0,13
03/01/2013,England,24731.7,0,-0.658158543,-0.134772512,0.612206583,0.145237604,-0.803396147,1287,8.812,9.714,0.000,18.038,0,0,190
03/01/2013,Scotland,23896.1,0,-0.845762081,-0.658158543,0.64590607,-0.036243128,-0.809518953,60,9.098,10.288,0.000,23.780,0,0,28
03/01/2013,Wales,26894.5,0,-0.172580597,-0.845762081,0.475679882,-0.249338578,0.076757982,43.61,8.937,9.512,0.067,17.364,0,0,17
04/01/2013,England,27019.8,0,-0.144449046,-0.172580597,0.192388661,-0.341947218,0.197498172,1201,8.311,9.734,0.000,16.124,0,0,134
04/01/2013,Scotland,24553.8,0,-0.698099507,-0.144449046,-0.48701185,-0.390066891,-0.308032616,53,8.221,9.513,1.525,23.057,0,0,11
04/01/2013,Wales,24986.1,0,-0.601042291,-0.698099507,-0.287733606,-0.42022227,-0.180820021,43.61,9.102,10.078,0.000,16.342,0,0,4
05/01/2013,England,25390.3,0,-0.510293907,-0.601042291,-0.134772512,-0.464980654,-0.045313253,1280,7.726,9.064,0.000,14.164,0,1,260
05/01/2013,Scotland,23809.3,0,-0.865249859,-0.510293907,-0.658158543,-0.518626567,-0.346623292,62,7.048,8.938,0.300,20.249,0,1,14
05/01/2013,Wales,29910.7,0,0.50459723,-0.865249859,-0.845762081,-0.548211041,1.052808271,43.61,8.655,9.278,0.000,14.632,0,1,14
06/01/2013,England,31813,0,0.931689392,0.50459723,-0.172580597,-0.355302568,1.28699196,1223,8.138,9.404,0.260,16.933,0,1,216
06/01/2013,Scotland,32121.6,0,1.000974279,0.931689392,-0.144449046,-0.197549713,1.198523992,67,8.561,9.201,6.675,16.375,0,1,18
06/01/2013,Wales,29328.6,0,0.373907881,1.000974279,-0.698099507,-0.033917809,0.40782569,43.61,8.767,9.928,0.000,17.357,0,1,4
07/01/2013,England,27854.4,0,0.042929978,0.373907881,-0.601042291,0.119226104,-0.076296125,1166,8.743,10.544,2.200,16.583,0,0,284
07/01/2013,Scotland,29864.5,0,0.494224703,0.042929978,-0.510293907,0.211222142,0.283002561,42,8.239,10.488,4.000,21.558,0,0,15
07/01/2013,Wales,29637.2,0,0.443192769,0.494224703,-0.865249859,0.354724801,0.088467968,43.61,9.676,10.728,3.700,17.626,0,0,11
08/01/2013,England,31614.4,0,0.887100997,0.443192769,0.50459723,0.541645176,0.345455821,1173,4.600,7.774,0.940,12.894,0,0,278
08/01/2013,Scotland,32938.3,0,1.184334511,0.887100997,0.931689392,0.596288571,0.588045939,40,5.575,7.188,0.000,18.962,0,0,26
08/01/2013,Wales,31598.3,0,0.883486328,1.184334511,1.000974279,0.632380731,0.251105597,43.61,4.573,7.778,0.000,11.333,0,0,10
09/01/2013,England,26798.2,0,-0.194201253,0.883486328,0.373907881,0.615596738,-0.809797991,1257,1.941,3.824,0.500,8.635,0,0,180
09/01/2013,Scotland,25167.2,0,-0.560382884,-0.194201253,0.042929978,0.53443829,-1.094821174,54,4.330,5.313,0.100,13.512,0,0,15
09/01/2013,Wales,30334.1,0,0.599656275,-0.560382884,0.494224703,0.448250739,0.151405536,43.61,4.880,7.428,3.667,19.045,0,0,10
10/01/2013,England,30323.2,0,0.597209077,0.599656275,0.443192769,0.463312392,0.133896685,1229,3.291,5.604,0.520,12.183,0,0,272
10/01/2013,Scotland,30431.1,0,0.621434091,0.597209077,0.887100997,0.485314721,0.136119369,45,3.518,5.038,0.800,9.503,0,0,19
10/01/2013,Wales,30969.8,0,0.74237955,0.621434091,1.184334511,0.447362306,0.295017244,43.61,5.087,7.312,1.100,17.052,0,0,9
11/01/2013,England,32482.7,0,1.082046129,0.74237955,0.883486328,0.384225883,0.697820245,1299,2.610,3.913,1.620,23.375,0,0,329
11/01/2013,Scotland,29701.8,0,0.457696345,1.082046129,-0.194201253,0.412591569,0.045104776,48,1.699,3.376,0.675,14.311,0,0,15
11/01/2013,Wales,29204.2,0,0.345978393,0.457696345,-0.560382884,0.505719798,-0.159741404,43.61,4.378,5.478,0.733,30.483,0,0,20
12/01/2013,England,32547.8,0,1.096661962,0.345978393,0.599656275,0.63519998,0.461461982,1208,0.098,2.374,0.380,13.410,0,1,177
12/01/2013,Scotland,32549.6,0,1.097066086,1.096661962,0.597209077,0.706200792,0.390865294,58,1.464,2.526,2.850,18.225,0,1,13
12/01/2013,Wales,33112.4,0,1.223422323,1.097066086,0.621434091,0.777608937,0.445813386,43.61,1.466,3.178,0.400,21.094,0,1,12
13/01/2013,England,33584.4,0,1.329392727,1.223422323,0.74237955,0.863607256,0.465785472,1241,0.975,3.084,5.340,20.328,0,1,136
13/01/2013,Scotland,30835.2,0,0.712160024,1.329392727,1.082046129,0.947466281,-0.235306257,56,1.453,2.976,3.875,15.053,0,1,14
13/01/2013,Wales,26757.4,0,-0.203361407,0.712160024,0.457696345,0.894625409,-1.097986816,43.61,4.074,5.812,5.267,24.674,0,1,6
14/01/2013,England,25921.4,0,-0.39105475,-0.203361407,0.345978393,0.800188587,-1.191243337,1164,-0.134,2.274,0.020,20.036,0,0,263
14/01/2013,Scotland,31061.1,0,0.762877639,-0.39105475,1.096661962,0.694898138,0.067979501,42,0.069,1.838,0.125,10.901,0,0,22
14/01/2013,Wales,33168.8,0,1.236084888,0.762877639,1.097066086,0.647214663,0.588870225,43.61,2.650,5.195,0.133,26.306,0,0,9
15/01/2013,England,33240.3,0,1.252137608,1.236084888,1.223422323,0.667074492,0.585063116,1213,-2.213,0.214,0.000,10.008,0,0,243
15/01/2013,Scotland,34125.8,0,1.450944373,1.252137608,1.329392727,0.671176676,0.779767698,51,-0.720,0.863,0.050,11.151,0,0,20
15/01/2013,Wales,33137.8,0,1.229124968,1.450944373,0.712160024,0.688541197,0.540583771,43.61,0.823,2.312,0.400,16.996,0,0,26
16/01/2013,England,29350.9,0,0.378914534,1.229124968,-0.203361407,0.762393331,-0.383478798,1228,-1.197,1.374,0.400,17.629,0,0,227
16/01/2013,Scotland,28794.7,0,0.254040087,0.378914534,-0.39105475,0.845575609,-0.591535522,44,0.906,2.426,0.100,24.011,0,0,15
16/01/2013,Wales,31398.9,0,0.838718323,0.254040087,0.762877639,0.937732014,-0.099013691,43.61,2.695,3.662,1.767,24.375,0,0,9
17/01/2013,England,32408,0,1.065274965,0.838718323,1.236084888,0.948566397,0.116708568,1338,-1.090,0.034,4.840,23.327,0,0,233
17/01/2013,Scotland,31057.8,0,0.762136744,1.065274965,1.252137608,0.92416498,-0.162028235,49,0.899,1.838,0.450,26.674,0,0,22
17/01/2013,Wales,29845.8,0,0.490026299,0.762136744,1.450944373,0.854164856,-0.364138557,43.61,0.979,3.462,14.333,32.488,0,0,17
18/01/2013,England,29265.7,0,0.359785978,0.490026299,1.229124968,0.716890846,-0.357104868,1315,-0.749,0.364,0.220,19.357,0,0,243
18/01/2013,Scotland,25850.6,0,-0.406950311,0.359785978,0.378914534,0.592699561,-0.999649872,54,0.879,2.338,1.150,24.741,0,0,21
18/01/2013,Wales,26956.4,0,-0.158683207,-0.406950311,0.254040087,0.480433155,-0.639116362,43.61,-0.666,0.512,0.200,23.209,0,0,13
19/01/2013,England,30639.6,0,0.66824517,-0.158683207,0.838718323,0.421472685,0.246772485,1119,-0.800,-0.016,3.360,19.862,0,1,124
19/01/2013,Scotland,31075.5,0,0.766110635,0.66824517,1.065274965,0.397119377,0.368991258,60,0.326,1.363,0.025,19.518,0,1,9
19/01/2013,Wales,29655.4,0,0.447278916,0.766110635,0.762136744,0.354381615,0.0928973,43.61,-0.979,0.445,0.000,15.128,0,1,4
20/01/2013,England,29311,0,0.369956442,0.447278916,0.490026299,0.309401926,0.060554517,1106,-0.663,0.723,2.400,14.819,0,1,118
20/01/2013,Scotland,28543.6,0,0.19766473,0.369956442,0.359785978,0.292249089,-0.094584359,53,1.010,1.663,3.425,29.887,0,1,9
20/01/2013,Wales,25740.9,0,-0.431579449,0.19766473,-0.406950311,0.269088911,-0.70066836,43.61,0.014,2.662,0.133,11.337,0,1,2
21/01/2013,England,24050.4,0,-0.811119637,-0.431579449,-0.158683207,0.265570462,-1.0766901,1172,-1.442,1.114,1.400,18.116,0,0,129
21/01/2013,Scotland,28474.9,0,0.182240648,-0.811119637,0.66824517,0.172365258,0.00987539,31,0.915,1.776,2.775,28.667,0,0,16
21/01/2013,Wales,28711,0,0.235248301,0.182240648,0.766110635,0.10293604,0.132312261,43.61,0.712,1.762,5.033,22.288,0,0,14
22/01/2013,England,28409.8,0,0.167624814,0.235248301,0.447278916,0.027098564,0.14052625,1221,-0.417,0.954,1.340,18.007,0,0,170
22/01/2013,Scotland,27847.4,0,0.041358383,0.167624814,0.369956442,-0.012852022,0.054210405,47,-0.656,1.476,0.450,10.497,0,0,30
22/01/2013,Wales,27601.1,0,-0.013939309,0.041358383,0.19766473,-0.059794602,0.045855293,43.61,0.686,1.345,3.200,22.492,0,0,11
23/01/2013,England,24571.9,0,-0.694035811,-0.013939309,-0.431579449,-0.09002375,-0.604012061,1101,-2.355,0.774,0.000,12.391,0,0,175
23/01/2013,Scotland,24233.2,0,-0.770078557,-0.694035811,-0.811119637,-0.127517516,-0.642561041,43,-0.463,1.538,0.000,14.635,0,0,16
23/01/2013,Wales,27415.7,0,-0.055564124,-0.770078557,0.182240648,-0.121654504,0.06609038,43.61,-0.110,1.428,0.000,16.719,0,0,7
24/01/2013,England,27398.5,0,-0.059425758,-0.055564124,0.235248301,-0.155626615,0.096200857,1155,-2.330,1.574,3.700,26.865,0,0,203
24/01/2013,Scotland,27260.4,0,-0.090431082,-0.059425758,0.167624814,-0.197722909,0.107291827,58,1.375,2.263,6.975,23.185,0,0,20
24/01/2013,Wales,28951.1,0,0.289154009,-0.090431082,0.041358383,-0.234588037,0.523742046,43.61,1.573,5.528,15.533,30.548,0,0,9
25/01/2013,England,28695.4,0,0.23174589,0.289154009,-0.013939309,-0.199188662,0.430934551,1278,3.476,6.224,9.380,28.952,0,0,231
25/01/2013,Scotland,23878.7,0,-0.849668617,0.23174589,-0.694035811,-0.164090776,-0.685577841,40,3.172,5.788,5.300,28.568,0,0,33
25/01/2013,Wales,24248.3,0,-0.766688402,-0.849668617,-0.770078557,-0.186324034,-0.580364368,43.61,6.514,8.995,7.400,33.465,0,0,15
26/01/2013,England,27279,0,-0.086255129,-0.766688402,-0.055564124,-0.185839726,0.099584597,1238,6.800,9.614,6.020,34.053,0,1,196
26/01/2013,Scotland,27904.6,0,0.054200559,-0.086255129,-0.059425758,-0.190224156,0.244424715,60,5.002,7.726,6.775,32.229,0,1,26
26/01/2013,Wales,28171.8,0,0.114190585,0.054200559,-0.090431082,-0.173991825,0.28818241,43.61,7.675,10.762,10.900,39.263,0,1,10
27/01/2013,England,27592,0,-0.015982382,0.114190585,0.289154009,-0.144760158,0.128777776,1346,5.419,9.244,3.060,40.812,0,1,146
27/01/2013,Scotland,28442.4,0,0.174943957,-0.015982382,0.23174589,-0.188351071,0.363295028,47,4.617,6.726,5.825,35.645,0,1,5
27/01/2013,Wales,24026.4,0,-0.816507963,0.174943957,-0.849668617,-0.196465633,-0.62004233,43.61,7.117,9.978,7.600,44.741,0,1,8
28/01/2013,England,24198,0,-0.777981435,-0.816507963,-0.766688402,-0.191728397,-0.586253038,1222,9.782,12.354,4.080,35.608,0,0,317
28/01/2013,Scotland,27058,0,-0.135872628,-0.777981435,-0.086255129,-0.193341687,0.057469059,42,7.014,9.713,3.375,40.918,0,0,18
28/01/2013,Wales,28883.9,0,0.274066697,-0.135872628,0.054200559,-0.200429901,0.474496598,43.61,10.017,11.695,15.833,38.043,0,0,15
29/01/2013,England,27551.4,0,-0.025097633,0.274066697,0.114190585,-0.169020453,0.14392282,1276,8.271,10.654,4.480,40.707,0,0,243
29/01/2013,Scotland,26903.3,0,-0.170604877,-0.025097633,-0.015982382,-0.18891877,0.018313893,40,5.819,6.551,2.100,41.847,0,0,22
29/01/2013,Wales,26581.5,0,-0.242853344,-0.170604877,0.174943957,-0.211007697,-0.031845646,43.61,8.611,10.145,6.200,38.321,0,0,16
30/01/2013,England,24529.4,0,-0.703577638,-0.242853344,-0.816507963,-0.270693026,-0.432884612,1211,7.123,8.734,2.500,36.735,0,0,220
30/01/2013,Scotland,23492.4,0,-0.936398209,-0.703577638,-0.777981435,-0.254560122,-0.681838086,37,4.108,5.726,8.625,34.088,0,0,19
30/01/2013,Wales,28620.9,0,0.215019629,-0.936398209,-0.135872628,-0.27719109,0.492210719,43.61,8.218,9.045,4.800,39.894,0,0,11
31/01/2013,England,28871,0,0.271170472,0.215019629,0.274066697,-0.227063625,0.498234097,1174,5.084,6.744,1.880,22.968,0,0,250
31/01/2013,Scotland,27984.6,0,0.072161645,0.271170472,-0.025097633,-0.227477371,0.299639016,38,3.197,4.751,3.375,25.717,0,0,14
31/01/2013,Wales,27959.2,0,0.066459,0.072161645,-0.170604877,-0.213583189,0.280042189,43.61,5.972,7.578,5.033,25.234,0,0,18
01/02/2013,England,27209.9,0,-0.101769017,0.066459,-0.242853344,-0.179716921,0.077947904,1202,1.694,4.454,0.000,21.342,0,0,173
01/02/2013,Scotland,24471.5,0,-0.716576974,-0.101769017,-0.703577638,-0.159562017,-0.557014957,52,0.710,3.601,0.075,19.527,0,0,19
01/02/2013,Wales,22154.2,0,-1.236842267,-0.716576974,-0.936398209,-0.161419065,-1.075423202,72,3.722,6.045,0.000,19.477,0,0,7
02/02/2013,England,25625.2,0,-0.457555669,-1.236842267,0.215019629,-0.204339644,-0.253216025,1374,4.374,8.554,0.740,27.318,0,1,243
02/02/2013,Scotland,27305.2,0,-0.080372874,-0.457555669,0.271170472,-0.30042183,0.220048956,58,5.521,7.563,6.000,34.454,0,1,15
02/02/2013,Wales,27737.3,0,0.016639439,-0.080372874,0.072161645,-0.350642308,0.367281747,72,6.638,8.962,2.900,25.411,0,1,10
03/02/2013,England,26605.6,0,-0.237442567,0.016639439,0.066459,-0.358574052,0.121131485,1229,6.868,9.154,1.960,34.058,0,1,199
03/02/2013,Scotland,25350.7,0,-0.519184644,-0.237442567,-0.101769017,-0.401988561,-0.117196083,61,3.640,8.301,3.100,34.273,0,1,18
03/02/2013,Wales,23067,0,-1.031906281,-0.519184644,-0.716576974,-0.461619365,-0.570286916,72,7.578,9.362,1.633,36.135,0,1,10
04/02/2013,England,22415.4,0,-1.178199322,-1.031906281,-1.236842267,-0.506666409,-0.671532914,1144,2.770,4.754,5.200,33.521,0,0,219
04/02/2013,Scotland,25856.8,0,-0.405558327,-1.178199322,-0.457555669,-0.498288845,0.092730519,45,2.596,5.338,4.100,29.430,0,0,18
04/02/2013,Wales,28157.7,0,0.111024944,-0.405558327,-0.080372874,-0.490860654,0.601885597,72,4.185,5.945,3.667,38.938,0,0,10
05/02/2013,England,28447.5,0,0.176088976,0.111024944,0.016639439,-0.463518108,0.639607084,1126,3.355,4.884,0.560,31.124,0,0,273
05/02/2013,Scotland,28385,0,0.162056878,0.176088976,-0.237442567,-0.440739603,0.602796481,41,2.355,4.051,1.400,27.517,0,0,20
05/02/2013,Wales,26625.9,0,-0.232884941,0.162056878,-0.519184644,-0.383668254,0.150783313,72,4.650,6.012,1.133,35.097,0,0,15
06/02/2013,England,24116.3,0,-0.796324193,-0.232884941,-1.031906281,-0.342768296,-0.453555897,1115,1.482,4.734,0.840,18.915,0,0,214
06/02/2013,Scotland,23781,0,-0.871603593,-0.796324193,-1.178199322,-0.309113712,-0.562489881,57,1.372,3.388,0.350,16.509,0,0,26
06/02/2013,Wales,26315.4,0,-0.302596404,-0.871603593,-0.405558327,-0.265314322,-0.037282082,72,3.387,5.545,4.233,18.290,0,0,9
07/02/2013,England,26767.3,0,-0.201138722,-0.302596404,0.111024944,-0.250605476,0.049466754,1221,1.891,5.594,0.040,17.617,0,0,229
07/02/2013,Scotland,25767.4,0,-0.42562984,-0.201138722,0.176088976,-0.295200286,-0.130429554,65,2.956,5.488,1.575,16.764,0,0,28
07/02/2013,Wales,26345.3,0,-0.295883448,-0.42562984,0.162056878,-0.381160117,0.085276668,72,4.457,6.845,0.633,19.461,0,0,13
08/02/2013,England,26734.9,0,-0.208412962,-0.295883448,-0.232884941,-0.446580163,0.238167201,1257,2.248,4.454,2.980,11.423,0,0,259
08/02/2013,Scotland,23234.5,0,-0.994300258,-0.208412962,-0.796324193,-0.443084166,-0.551216092,71,2.921,4.388,2.200,11.025,0,0,19
08/02/2013,Wales,23206.7,0,-1.000541735,-0.994300258,-0.871603593,-0.471366461,-0.529175274,72,5.839,7.045,4.733,14.423,0,0,12
09/02/2013,England,24709.8,0,-0.66307539,-1.000541735,-0.302596404,-0.489786196,-0.173289194,1390,2.589,3.784,11.720,26.427,0,1,260
09/02/2013,Scotland,26651.5,0,-0.227137394,-0.66307539,-0.201138722,-0.541283194,0.3141458,51,2.042,2.926,3.750,24.081,0,1,21
09/02/2013,Wales,24874,0,-0.626210262,-0.227137394,-0.42562984,-0.54499729,-0.081212973,72,5.526,6.595,15.633,22.720,0,1,10
10/02/2013,England,23553.7,0,-0.922635527,-0.626210262,-0.295883448,-0.573651636,-0.348983891,1183,1.098,2.294,3.080,21.567,0,1,249
10/02/2013,Scotland,20723.4,0,-1.558076281,-0.922635527,-0.208412962,-0.663187647,-0.894888634,43,2.303,3.576,1.300,24.455,0,1,18
10/02/2013,Wales,19712.1,0,-1.785126853,-1.558076281,-0.994300258,-0.855996693,-0.92913016,72,2.917,4.445,0.067,16.970,0,1,15
11/02/2013,England,18220.7,0,-2.119966389,-1.785126853,-1.000541735,-0.96897192,-1.150994469,1220,0.638,2.254,0.000,14.888,0,0,245
11/02/2013,Scotland,19441.2,0,-1.845947579,-2.119966389,-0.66307539,-1.128889728,-0.717057851,61,1.509,3.513,0.000,17.177,0,0,19
11/02/2013,Wales,23050,0,-1.035723012,-1.845947579,-0.227137394,-1.297871469,0.262148458,72,1.810,3.328,0.000,12.454,0,0,18
12/02/2013,England,24292.4,0,-0.756787354,-1.035723012,-0.626210262,-1.4133837,0.656596347,1217,0.256,2.894,5.560,28.331,0,0,244
12/02/2013,Scotland,24046.4,0,-0.812017692,-0.756787354,-0.922635527,-1.432037571,0.620019879,73,1.660,5.751,14.750,34.224,0,0,16
12/02/2013,Wales,23645.5,0,-0.902025182,-0.812017692,-1.558076281,-1.416235023,0.514209841,72,3.427,8.295,7.400,26.232,0,0,8
13/02/2013,England,20999.3,0,-1.496132987,-0.902025182,-1.785126853,-1.322513437,-0.17361955,1183,6.018,8.724,8.860,27.240,0,0,274
13/02/2013,Scotland,21839.2,0,-1.307564041,-1.496132987,-2.119966389,-1.281228599,-0.026335442,44,5.876,7.351,1.700,25.183,0,0,35
13/02/2013,Wales,25319,0,-0.526301724,-1.307564041,-1.845947579,-1.165171121,0.638869397,72,7.669,9.112,11.800,26.005,0,0,7
14/02/2013,England,24821.2,0,-0.638064579,-0.526301724,-1.035723012,-0.976650284,0.338585706,1268,4.636,8.364,0.020,16.101,0,0,246
